Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
23,Entry long,2026-05-12 10:05,enter_long,4712.7,1,47127,-130.24,-0.28,1.24,44.38,0.09,-129.62,-0.28,-118.52,-0.24,30
24,Exit short,2026-05-13 04:35,flatten,4704.1,1,47209,166.76,0.35,1.24,167.38,0.35,-36.62,-0.08,48.24,0.10,17
24,Entry short,2026-05-13 03:10,enter_short,4720.9,1,47209,166.76,0.35,1.24,167.38,0.35,-36.62,-0.08,48.24,0.10,17
25,Exit short,2026-05-13 08:15,flatten,4721.6,1,47083,-134.24,-0.29,1.24,44.38,0.09,-133.62,-0.28,-86,-0.17,8
25,Entry short,2026-05-13 07:35,enter_short,4708.3,1,47083,-134.24,-0.29,1.24,44.38,0.09,-133.62,-0.28,-86,-0.17,8
26,Exit long,2026-05-13 13:00,flatten,4699.4,1,47112,-119.24,-0.25,1.24,0.38,0.00,-118.62,-0.25,-205.24,-0.41,7
26,Entry long,2026-05-13 12:25,enter_long,4711.2,1,47112,-119.24,-0.25,1.24,0.38,0.00,-118.62,-0.25,-205.24,-0.41,7
27,Exit short,2026-05-13 16:40,EOD Exit,4693.6,1,47055,117.76,0.25,1.24,293.38,0.62,-84.62,-0.18,-87.48,-0.17,40
27,Entry short,2026-05-13 13:20,enter_short_rev,4705.5,1,47055,117.76,0.25,1.24,293.38,0.62,-84.62,-0.18,-87.48,-0.17,40
28,Exit long,2026-05-13 18:20,flatten,4715.8,1,46916,240.76,0.51,1.24,241.38,0.51,-26.62,-0.06,153.28,0.31,15
28,Entry long,2026-05-13 17:05,enter_long,4691.6,1,46916,240.76,0.51,1.24,241.38,0.51,-26.62,-0.06,153.28,0.31,15
29,Exit short,2026-05-14 02:15,flatten,4709.1,1,46982,-110.24,-0.23,1.24,5.38,0.01,-109.62,-0.23,43.04,0.09,2
29,Entry short,2026-05-14 02:05,enter_short,4698.2,1,46982,-110.24,-0.23,1.24,5.38,0.01,-109.62,-0.23,43.04,0.09,2
30,Exit short,2026-05-14 06:00,flatten,4677.4,1,46952,176.76,0.38,1.24,177.38,0.38,-114.62,-0.24,219.8,0.44,32
30,Entry short,2026-05-14 03:20,enter_short,4695.2,1,46952,176.76,0.38,1.24,177.38,0.38,-114.62,-0.24,219.8,0.44,32
31,Exit short,2026-05-14 15:40,flatten,4686.1,1,47033,170.76,0.36,1.24,171.38,0.36,-136.62,-0.29,390.56,0.78,59
31,Entry short,2026-05-14 10:45,enter_short,4703.3,1,47033,170.76,0.36,1.24,171.38,0.36,-136.62,-0.29,390.56,0.78,59
32,Exit short,2026-05-14 16:40,EOD Exit,4695.9,1,46950,-10.24,-0.02,1.24,116.38,0.25,-122.62,-0.26,380.32,0.76,10
32,Entry short,2026-05-14 15:50,enter_short,4695,1,46950,-10.24,-0.02,1.24,116.38,0.25,-122.62,-0.26,380.32,0.76,10
33,Exit short,2026-05-15 01:35,flatten,4652.7,1,46633,104.76,0.22,1.24,105.38,0.23,-65.62,-0.14,485.08,0.97,4
33,Entry short,2026-05-15 01:15,enter_short,4663.3,1,46633,104.76,0.22,1.24,105.38,0.23,-65.62,-0.14,485.08,0.97,4
34,Exit short,2026-05-15 02:25,flatten,4642.5,1,46571,144.76,0.31,1.24,145.38,0.31,-56.62,-0.12,629.84,1.26,9
34,Entry short,2026-05-15 01:40,enter_short,4657.1,1,46571,144.76,0.31,1.24,145.38,0.31,-56.62,-0.12,629.84,1.26,9
35,Exit short,2026-05-15 15:35,flatten,4537.6,1,45573,195.76,0.43,1.24,196.38,0.43,-56.62,-0.12,825.6,1.65,17
