Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
147,Entry long,2026-07-31 15:52,LS,28392,2,113568,-301.24,-0.27,1.24,64.38,0.06,-300.62,-0.26,-2973.28,-0.30,1
148,Exit long,2026-08-03 10:14,TP,28563.75,2,114163,90.76,0.08,1.24,91.38,0.08,-15.62,-0.01,-2882.52,-0.29,4
148,Entry long,2026-08-03 10:10,LS,28540.75,2,114163,90.76,0.08,1.24,91.38,0.08,-15.62,-0.01,-2882.52,-0.29,4
149,Exit long,2026-08-03 15:58,TP,28586.25,2,113796,547.76,0.48,1.24,548.38,0.48,-132.62,-0.12,-2334.76,-0.23,22
149,Entry long,2026-08-03 15:36,LS,28449,2,113796,547.76,0.48,1.24,548.38,0.48,-132.62,-0.12,-2334.76,-0.23,22
150,Exit short,2026-08-03 16:29,SL,28681.75,2,114616,-112.24,-0.10,1.24,26.38,0.02,-111.62,-0.10,-2447,-0.24,1
150,Entry short,2026-08-03 16:28,LS,28654,2,114616,-112.24,-0.10,1.24,26.38,0.02,-111.62,-0.10,-2447,-0.24,1
151,Exit short,2026-08-03 17:12,TP,28748.25,2,115109,114.76,0.10,1.24,115.38,0.10,-62.62,-0.05,-2332.24,-0.23,6
151,Entry short,2026-08-03 17:06,LS,28777.25,2,115109,114.76,0.10,1.24,115.38,0.10,-62.62,-0.05,-2332.24,-0.23,6
152,Exit short,2026-08-03 20:27,TP,28903.75,2,115740,123.76,0.11,1.24,124.38,0.11,-3.62,0.00,-2208.48,-0.22,8
152,Entry short,2026-08-03 20:19,LS,28935,2,115740,123.76,0.11,1.24,124.38,0.11,-3.62,0.00,-2208.48,-0.22,8
153,Exit short,2026-08-04 08:06,SL,29083.5,2,116272,-63.24,-0.05,1.24,0,0.00,-62.62,-0.05,-2271.72,-0.23,0
153,Entry short,2026-08-04 08:06,LS,29068,2,116272,-63.24,-0.05,1.24,0,0.00,-62.62,-0.05,-2271.72,-0.23,0
154,Exit short,2026-08-04 13:28,SL,29169,2,116598,-79.24,-0.07,1.24,6.38,0.01,-78.62,-0.07,-2350.96,-0.24,3
154,Entry short,2026-08-04 13:25,LS,29149.5,2,116598,-79.24,-0.07,1.24,6.38,0.01,-78.62,-0.07,-2350.96,-0.24,3
155,Exit short,2026-08-04 15:30,SL,29285.75,2,116896,-248.24,-0.21,1.24,63.38,0.05,-247.62,-0.21,-2599.2,-0.26,1
155,Entry short,2026-08-04 15:29,LS,29224,2,116896,-248.24,-0.21,1.24,63.38,0.05,-247.62,-0.21,-2599.2,-0.26,1
156,Exit short,2026-08-04 15:40,SL,29415,2,117444,-217.24,-0.18,1.24,33.38,0.03,-216.62,-0.18,-2816.44,-0.28,1
156,Entry short,2026-08-04 15:39,LS,29361,2,117444,-217.24,-0.18,1.24,33.38,0.03,-216.62,-0.18,-2816.44,-0.28,1
157,Exit short,2026-08-04 16:20,TP,29496,2,118087,101.76,0.09,1.24,102.38,0.09,-56.62,-0.05,-2714.68,-0.27,3
157,Entry short,2026-08-04 16:17,LS,29521.75,2,118087,101.76,0.09,1.24,102.38,0.09,-56.62,-0.05,-2714.68,-0.27,3
158,Exit short,2026-08-04 18:01,SL,29698.75,2,118703,-93.24,-0.08,1.24,33.38,0.03,-92.62,-0.08,-2807.92,-0.28,6
158,Entry short,2026-08-04 17:55,LS,29675.75,2,118703,-93.24,-0.08,1.24,33.38,0.03,-92.62,-0.08,-2807.92,-0.28,6
159,Exit short,2026-08-05 07:48,SL,29950.75,2,119700,-104.24,-0.09,1.24,18.38,0.02,-103.62,-0.09,-2912.16,-0.29,17
159,Entry short,2026-08-05 07:31,LS,29925,2,119700,-104.24,-0.09,1.24,18.38,0.02,-103.62,-0.09,-2912.16,-0.29,17
160,Exit short,2026-08-05 08:10,SL,29988.5,2,119866,-89.24,-0.07,1.24,21.38,0.02,-88.62,-0.07,-3001.4,-0.30,6
160,Entry short,2026-08-05 08:04,LS,29966.5,2,119866,-89.24,-0.07,1.24,21.38,0.02,-88.62,-0.07,-3001.4,-0.30,6
161,Exit short,2026-08-05 15:39,SL,30024.75,2,119720,-380.24,-0.32,1.24,81.38,0.07,-379.62,-0.32,-3381.64,-0.34,2
161,Entry short,2026-08-05 15:37,LS,29930,2,119720,-380.24,-0.32,1.24,81.38,0.07,-379.62,-0.32,-3381.64,-0.34,2
162,Exit short,2026-08-05 16:02,TP,29951.5,2,120052,244.76,0.20,1.24,245.38,0.20,-183.62,-0.15,-3136.88,-0.31,11
162,Entry short,2026-08-05 15:51,LS,30013,2,120052,244.76,0.20,1.24,245.38,0.20,-183.62,-0.15,-3136.88,-0.31,11
163,Exit long,2026-08-05 17:18,SL,29786,2,119492,-349.24,-0.29,1.24,71.38,0.06,-348.62,-0.29,-3486.12,-0.35,17
163,Entry long,2026-08-05 17:01,LS,29873,2,119492,-349.24,-0.29,1.24,71.38,0.06,-348.62,-0.29,-3486.12,-0.35,17
164,Exit long,2026-08-06 10:16,TP,29479,2,117845,69.76,0.06,1.24,70.38,0.06,-2.62,0.00,-3416.36,-0.34,0
164,Entry long,2026-08-06 10:16,LS,29461.25,2,117845,69.76,0.06,1.24,70.38,0.06,-2.62,0.00,-3416.36,-0.34,0
165,Exit long,2026-08-06 15:37,TP,29443.75,2,117367,406.76,0.35,1.24,407.38,0.35,-79.62,-0.07,-3009.6,-0.30,2
165,Entry long,2026-08-06 15:35,LS,29341.75,2,117367,406.76,0.35,1.24,407.38,0.35,-79.62,-0.07,-3009.6,-0.30,2
166,Exit short,2026-08-06 16:29,TP,29570.75,2,118477,192.76,0.16,1.24,193.38,0.16,-4.62,0.00,-2816.84,-0.28,3
166,Entry short,2026-08-06 16:26,LS,29619.25,2,118477,192.76,0.16,1.24,193.38,0.16,-4.62,0.00,-2816.84,-0.28,3
167,Exit short,2026-08-07 11:02,SL,29649.25,2,118474,-124.24,-0.10,1.24,13.38,0.01,-123.62,-0.10,-2941.08,-0.29,11
167,Entry short,2026-08-07 10:51,LS,29618.5,2,118474,-124.24,-0.10,1.24,13.38,0.01,-123.62,-0.10,-2941.08,-0.29,11
168,Exit short,2026-08-07 15:07,TP,29780,2,119297,175.76,0.15,1.24,176.38,0.15,-3.62,0.00,-2765.32,-0.28,6
168,Entry short,2026-08-07 15:01,LS,29824.25,2,119297,175.76,0.15,1.24,176.38,0.15,-3.62,0.00,-2765.32,-0.28,6
169,Exit short,2026-08-10 07:23,SL,29922.5,2,119645,-46.24,-0.04,1.24,0.38,0.00,-45.62,-0.04,-2811.56,-0.28,4
169,Entry short,2026-08-10 07:19,LS,29911.25,2,119645,-46.24,-0.04,1.24,0.38,0.00,-45.62,-0.04,-2811.56,-0.28,4
170,Exit long,2026-08-10 14:39,SL,29780.75,2,119240,-118.24,-0.10,1.24,9.38,0.01,-117.62,-0.10,-2929.8,-0.29,2
170,Entry long,2026-08-10 14:37,LS,29810,2,119240,-118.24,-0.10,1.24,9.38,0.01,-117.62,-0.10,-2929.8,-0.29,2
171,Exit long,2026-08-10 15:50,TP,29831.25,2,119098,225.76,0.19,1.24,226.38,0.19,-30.62,-0.03,-2704.04,-0.27,6
171,Entry long,2026-08-10 15:44,LS,29774.5,2,119098,225.76,0.19,1.24,226.38,0.19,-30.62,-0.03,-2704.04,-0.27,6
172,Exit short,2026-08-11 15:31,TP,29756.25,2,119289,262.76,0.22,1.24,263.38,0.22,-197.62,-0.17,-2441.28,-0.24,118
172,Entry short,2026-08-11 13:33,LS,29822.25,2,119289,262.76,0.22,1.24,263.38,0.22,-197.62,-0.17,-2441.28,-0.24,118
173,Exit long,2026-08-11 15:46,SL,29677,2,118935,-228.24,-0.19,1.24,90.38,0.08,-227.62,-0.19,-2669.52,-0.27,5
173,Entry long,2026-08-11 15:41,LS,29733.75,2,118935,-228.24,-0.19,1.24,90.38,0.08,-227.62,-0.19,-2669.52,-0.27,5
174,Exit long,2026-08-11 16:00,TP,29744.25,2,118758,217.76,0.18,1.24,218.38,0.18,-150.62,-0.13,-2451.76,-0.25,7
174,Entry long,2026-08-11 15:53,LS,29689.5,2,118758,217.76,0.18,1.24,218.38,0.18,-150.62,-0.13,-2451.76,-0.25,7
175,Exit long,2026-08-11 20:53,TP,29593.75,2,118252,121.76,0.10,1.24,122.38,0.10,-79.62,-0.07,-2330,-0.23,21
175,Entry long,2026-08-11 20:32,LS,29563,2,118252,121.76,0.10,1.24,122.38,0.10,-79.62,-0.07,-2330,-0.23,21
176,Exit short,2026-08-12 08:38,SL,29726.25,2,118834,-72.24,-0.06,1.24,42.38,0.04,-71.62,-0.06,-2402.24,-0.24,24
176,Entry short,2026-08-12 08:14,LS,29708.5,2,118834,-72.24,-0.06,1.24,42.38,0.04,-71.62,-0.06,-2402.24,-0.24,24
177,Exit short,2026-08-12 14:01,SL,29850.75,2,119253,-151.24,-0.13,1.24,123.38,0.10,-150.62,-0.13,-2553.48,-0.26,129
177,Entry short,2026-08-12 11:52,LS,29813.25,2,119253,-151.24,-0.13,1.24,123.38,0.10,-150.62,-0.13,-2553.48,-0.26,129
178,Exit short,2026-08-12 15:17,SL,29951.75,2,119327,-481.24,-0.40,1.24,42.38,0.04,-480.62,-0.40,-3034.72,-0.30,46
178,Entry short,2026-08-12 14:31,LS,29831.75,2,119327,-481.24,-0.40,1.24,42.38,0.04,-480.62,-0.40,-3034.72,-0.30,46
179,Exit short,2026-08-12 15:40,TP,29854.75,2,119715,294.76,0.25,1.24,295.38,0.25,-54.62,-0.05,-2739.96,-0.27,8
179,Entry short,2026-08-12 15:32,LS,29928.75,2,119715,294.76,0.25,1.24,295.38,0.25,-54.62,-0.05,-2739.96,-0.27,8
180,Exit short,2026-08-13 07:30,SL,29923.25,2,119638,-56.24,-0.05,1.24,5.38,0.00,-55.62,-0.05,-2796.2,-0.28,10
180,Entry short,2026-08-13 07:20,LS,29909.5,2,119638,-56.24,-0.05,1.24,5.38,0.00,-55.62,-0.05,-2796.2,-0.28,10
181,Exit short,2026-08-13 15:45,SL,30055.5,2,120042,-181.24,-0.15,1.24,59.38,0.05,-180.62,-0.15,-2977.44,-0.30,3
181,Entry short,2026-08-13 15:42,LS,30010.5,2,120042,-181.24,-0.15,1.24,59.38,0.05,-180.62,-0.15,-2977.44,-0.30,3
182,Exit short,2026-08-13 16:28,SL,30220.75,2,120789,-95.24,-0.08,1.24,48.38,0.04,-94.62,-0.08,-3072.68,-0.31,8
182,Entry short,2026-08-13 16:20,LS,30197.25,2,120789,-95.24,-0.08,1.24,48.38,0.04,-94.62,-0.08,-3072.68,-0.31,8
183,Exit short,2026-08-14 10:30,SL,30236.75,2,120857,-91.24,-0.08,1.24,55.38,0.05,-90.62,-0.07,-3163.92,-0.32,12
183,Entry short,2026-08-14 10:18,LS,30214.25,2,120857,-91.24,-0.08,1.24,55.38,0.05,-90.62,-0.07,-3163.92,-0.32,12
184,Exit short,2026-08-14 14:13,TP,30218,2,120999,125.76,0.10,1.24,126.38,0.10,-2.62,0.00,-3038.16,-0.30,1
184,Entry short,2026-08-14 14:12,LS,30249.75,2,120999,125.76,0.10,1.24,126.38,0.10,-2.62,0.00,-3038.16,-0.30,1
185,Exit long,2026-08-14 15:42,TP,30235.75,2,120809,132.76,0.11,1.24,133.38,0.11,-37.62,-0.03,-2905.4,-0.29,3
185,Entry long,2026-08-14 15:39,LS,30202.25,2,120809,132.76,0.11,1.24,133.38,0.11,-37.62,-0.03,-2905.4,-0.29,3
186,Exit long,2026-08-14 17:40,SL,30030.75,2,120292,-170.24,-0.14,1.24,5.38,0.00,-169.62,-0.14,-3075.64,-0.31,10
186,Entry long,2026-08-14 17:30,LS,30073,2,120292,-170.24,-0.14,1.24,5.38,0.00,-169.62,-0.14,-3075.64,-0.31,10
187,Exit short,2026-08-17 08:28,SL,30296.75,2,121120,-68.24,-0.06,1.24,30.38,0.03,-67.62,-0.06,-3143.88,-0.31,12
187,Entry short,2026-08-17 08:16,LS,30280,2,121120,-68.24,-0.06,1.24,30.38,0.03,-67.62,-0.06,-3143.88,-0.31,12
188,Exit short,2026-08-17 09:01,SL,30329.25,2,121252,-66.24,-0.05,1.24,6.38,0.01,-65.62,-0.05,-3210.12,-0.32,16
188,Entry short,2026-08-17 08:45,LS,30313,2,121252,-66.24,-0.05,1.24,6.38,0.01,-65.62,-0.05,-3210.12,-0.32,16
189,Exit long,2026-08-17 15:25,TP,30232.75,2,120823,106.76,0.09,1.24,107.38,0.09,-55.62,-0.05,-3103.36,-0.31,32
189,Entry long,2026-08-17 14:53,LS,30205.75,2,120823,106.76,0.09,1.24,107.38,0.09,-55.62,-0.05,-3103.36,-0.31,32
190,Exit long,2026-08-17 16:08,SL,30163.5,2,120870,-217.24,-0.18,1.24,148.38,0.12,-216.62,-0.18,-3320.6,-0.33,26
190,Entry long,2026-08-17 15:42,LS,30217.5,2,120870,-217.24,-0.18,1.24,148.38,0.12,-216.62,-0.18,-3320.6,-0.33,26
