Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1,Exit long,2024-08-22 15:30,Long Bracket,20014.5,4,159882,232.76,0.15,1.24,233.38,0.15,-378.62,-0.24,232.76,0.47,25
1,Entry long,2024-08-22 13:25,Long,19985.25,4,159882,232.76,0.15,1.24,233.38,0.15,-378.62,-0.24,232.76,0.47,25
2,Exit short,2024-08-22 17:25,Short Bracket,19806,4,158692,242.76,0.15,1.24,243.38,0.15,-38.62,-0.02,475.52,0.95,1
2,Entry short,2024-08-22 17:20,Short,19836.5,4,158692,242.76,0.15,1.24,243.38,0.15,-38.62,-0.02,475.52,0.95,1
3,Exit short,2024-08-22 19:30,Short Bracket,19670.25,4,157598,234.76,0.15,1.24,235.38,0.15,-312.62,-0.20,710.28,1.42,5
3,Entry short,2024-08-22 19:05,Short,19699.75,4,157598,234.76,0.15,1.24,235.38,0.15,-312.62,-0.20,710.28,1.42,5
4,Exit short,2024-08-22 21:40,Short Bracket,19555.75,4,156692,244.76,0.16,1.24,245.38,0.16,-124.62,-0.08,955.04,1.91,3
4,Entry short,2024-08-22 21:25,Short,19586.5,4,156692,244.76,0.16,1.24,245.38,0.16,-124.62,-0.08,955.04,1.91,3
5,Exit short,2024-08-26 16:00,Short Bracket,19700,4,157832,230.76,0.15,1.24,231.38,0.15,-150.62,-0.10,1185.8,2.37,2
5,Entry short,2024-08-26 15:50,Short,19729,4,157832,230.76,0.15,1.24,231.38,0.15,-150.62,-0.10,1185.8,2.37,2
6,Exit short,2024-08-26 18:30,Short Bracket,19624,4,156444,-549.24,-0.35,1.24,127.38,0.08,-548.62,-0.35,636.56,1.27,6
6,Entry short,2024-08-26 18:00,Short,19555.5,4,156444,-549.24,-0.35,1.24,127.38,0.08,-548.62,-0.35,636.56,1.27,6
7,Exit short,2024-08-27 15:00,Short Bracket,19483.25,4,156102,234.76,0.15,1.24,235.38,0.15,-128.62,-0.08,871.32,1.74,0
7,Entry short,2024-08-27 15:00,Short,19512.75,4,156102,234.76,0.15,1.24,235.38,0.15,-128.62,-0.08,871.32,1.74,0
8,Exit short,2024-08-28 19:50,Short Bracket,19378.25,4,155266,238.76,0.15,1.24,239.38,0.15,-44.62,-0.03,1110.08,2.22,1
8,Entry short,2024-08-28 19:45,Short,19408.25,4,155266,238.76,0.15,1.24,239.38,0.15,-44.62,-0.03,1110.08,2.22,1
9,Exit long,2024-08-29 14:30,Long Bracket,19503,4,155786,236.76,0.15,1.24,237.38,0.15,-178.62,-0.11,1346.84,2.69,9
9,Entry long,2024-08-29 13:45,Long,19473.25,4,155786,236.76,0.15,1.24,237.38,0.15,-178.62,-0.11,1346.84,2.69,9
10,Exit short,2024-08-29 22:00,Time Filter End,19394,4,154958,-195.24,-0.13,1.24,3.38,0.00,-332.62,-0.21,1151.6,2.30,1
10,Entry short,2024-08-29 21:55,Short,19369.75,4,154958,-195.24,-0.13,1.24,3.38,0.00,-332.62,-0.21,1151.6,2.30,1
11,Exit short,2024-09-03 15:30,Short Bracket,19433,4,155708,242.76,0.16,1.24,243.38,0.16,-468.62,-0.30,1394.36,2.79,27
11,Entry short,2024-09-03 13:15,Short,19463.5,4,155708,242.76,0.16,1.24,243.38,0.16,-468.62,-0.30,1394.36,2.79,27
12,Exit short,2024-09-03 17:40,Short Bracket,19165.5,4,153556,230.76,0.15,1.24,231.38,0.15,-254.62,-0.17,1625.12,3.25,1
12,Entry short,2024-09-03 17:35,Short,19194.5,4,153556,230.76,0.15,1.24,231.38,0.15,-254.62,-0.17,1625.12,3.25,1
13,Exit short,2024-09-03 20:00,Short Bracket,19094,4,152988,234.76,0.15,1.24,235.38,0.15,-92.62,-0.06,1859.88,3.72,1
13,Entry short,2024-09-03 19:55,Short,19123.5,4,152988,234.76,0.15,1.24,235.38,0.15,-92.62,-0.06,1859.88,3.72,1
14,Exit short,2024-09-03 21:40,Short Bracket,18964,4,151952,238.76,0.16,1.24,239.38,0.16,-8.62,-0.01,2098.64,4.20,0
14,Entry short,2024-09-03 21:40,Short,18994,4,151952,238.76,0.16,1.24,239.38,0.16,-8.62,-0.01,2098.64,4.20,0
15,Exit short,2024-09-06 17:50,Short Bracket,18446.25,4,147804,232.76,0.16,1.24,233.38,0.16,-72.62,-0.05,2331.4,4.66,0
15,Entry short,2024-09-06 17:50,Short,18475.5,4,147804,232.76,0.16,1.24,233.38,0.16,-72.62,-0.05,2331.4,4.66,0
16,Exit long,2024-09-09 14:10,Long Bracket,18575.75,4,149152,-547.24,-0.37,1.24,21.38,0.01,-546.62,-0.37,1784.16,3.57,23
16,Entry long,2024-09-09 12:15,Long,18644,4,149152,-547.24,-0.37,1.24,21.38,0.01,-546.62,-0.37,1784.16,3.57,23
17,Exit long,2024-09-11 20:40,Long Bracket,19150.5,4,152964,238.76,0.16,1.24,239.38,0.16,-74.62,-0.05,2022.92,4.05,2
17,Entry long,2024-09-11 20:30,Long,19120.5,4,152964,238.76,0.16,1.24,239.38,0.16,-74.62,-0.05,2022.92,4.05,2
18,Exit short,2024-09-16 13:55,Short Bracket,19439,4,155754,240.76,0.15,1.24,241.38,0.15,-42.62,-0.03,2263.68,4.53,7
18,Entry short,2024-09-16 13:20,Short,19469.25,4,155754,240.76,0.15,1.24,241.38,0.15,-42.62,-0.03,2263.68,4.53,7
19,Exit short,2024-09-16 15:30,Short Bracket,19400.5,4,155444,238.76,0.15,1.24,239.38,0.15,-84.62,-0.05,2502.44,5.00,3
19,Entry short,2024-09-16 15:15,Short,19430.5,4,155444,238.76,0.15,1.24,239.38,0.15,-84.62,-0.05,2502.44,5.00,3
20,Exit short,2024-09-16 17:15,Short Bracket,19390.25,4,154578,-545.24,-0.35,1.24,47.38,0.03,-544.62,-0.35,1957.2,3.91,2
20,Entry short,2024-09-16 17:05,Short,19322.25,4,154578,-545.24,-0.35,1.24,47.38,0.03,-544.62,-0.35,1957.2,3.91,2
21,Exit long,2024-09-17 14:30,Long Bracket,19814.5,4,158276,238.76,0.15,1.24,239.38,0.15,-352.62,-0.22,2195.96,4.39,23
21,Entry long,2024-09-17 12:35,Long,19784.5,4,158276,238.76,0.15,1.24,239.38,0.15,-352.62,-0.22,2195.96,4.39,23
22,Exit short,2024-09-17 19:45,Short Bracket,19578.5,4,156870,240.76,0.15,1.24,241.38,0.15,-250.62,-0.16,2436.72,4.87,0
22,Entry short,2024-09-17 19:45,Short,19608.75,4,156870,240.76,0.15,1.24,241.38,0.15,-250.62,-0.16,2436.72,4.87,0
23,Exit short,2024-09-26 16:55,Short Bracket,20230,4,162080,238.76,0.15,1.24,239.38,0.15,-22.62,-0.01,2675.48,5.35,0
23,Entry short,2024-09-26 16:55,Short,20260,4,162080,238.76,0.15,1.24,239.38,0.15,-22.62,-0.01,2675.48,5.35,0
24,Exit short,2024-09-26 18:40,Short Bracket,20230.75,4,162084,236.76,0.15,1.24,237.38,0.15,-12.62,-0.01,2912.24,5.82,0
24,Entry short,2024-09-26 18:40,Short,20260.5,4,162084,236.76,0.15,1.24,237.38,0.15,-12.62,-0.01,2912.24,5.82,0
25,Exit long,2024-09-27 15:35,Long Bracket,20317,4,163086,-551.24,-0.34,1.24,49.38,0.03,-550.62,-0.34,2361,4.72,4
25,Entry long,2024-09-27 15:15,Long,20385.75,4,163086,-551.24,-0.34,1.24,49.38,0.03,-550.62,-0.34,2361,4.72,4
26,Exit short,2024-09-27 20:25,Short Bracket,20198.25,4,161822,234.76,0.15,1.24,235.38,0.15,-526.62,-0.33,2595.76,5.19,25
26,Entry short,2024-09-27 18:20,Short,20227.75,4,161822,234.76,0.15,1.24,235.38,0.15,-526.62,-0.33,2595.76,5.19,25
27,Exit short,2024-10-01 16:15,Short Bracket,19915,4,159556,234.76,0.15,1.24,235.38,0.15,-12.62,-0.01,2830.52,5.66,0
27,Entry short,2024-10-01 16:15,Short,19944.5,4,159556,234.76,0.15,1.24,235.38,0.15,-12.62,-0.01,2830.52,5.66,0
28,Exit short,2024-10-07 15:25,Short Bracket,20147.75,4,160640,-543.24,-0.34,1.24,35.38,0.02,-542.62,-0.34,2287.28,4.57,39
28,Entry short,2024-10-07 12:10,Short,20080,4,160640,-543.24,-0.34,1.24,35.38,0.02,-542.62,-0.34,2287.28,4.57,39
29,Exit long,2024-10-08 15:50,Long Bracket,20123.25,4,160750,234.76,0.15,1.24,235.38,0.15,-312.62,-0.19,2522.04,5.04,42
29,Entry long,2024-10-08 12:20,Long,20093.75,4,160750,234.76,0.15,1.24,235.38,0.15,-312.62,-0.19,2522.04,5.04,42
30,Exit long,2024-10-08 16:40,Long Bracket,20232.5,4,161616,242.76,0.15,1.24,243.38,0.15,-72.62,-0.04,2764.8,5.53,0
30,Entry long,2024-10-08 16:40,Long,20202,4,161616,242.76,0.15,1.24,243.38,0.15,-72.62,-0.04,2764.8,5.53,0
31,Exit long,2024-10-08 19:05,Long Bracket,20166.25,4,161880,-551.24,-0.34,1.24,67.38,0.04,-550.62,-0.34,2213.56,4.43,5
31,Entry long,2024-10-08 18:40,Long,20235,4,161880,-551.24,-0.34,1.24,67.38,0.04,-550.62,-0.34,2213.56,4.43,5
32,Exit short,2024-10-11 15:30,Short Bracket,20335.75,4,162926,238.76,0.15,1.24,239.38,0.15,-404.62,-0.25,2452.32,4.90,41
32,Entry short,2024-10-11 12:05,Short,20365.75,4,162926,238.76,0.15,1.24,239.38,0.15,-404.62,-0.25,2452.32,4.90,41
33,Exit long,2024-10-14 15:00,Long Bracket,20547,4,164142,232.76,0.14,1.24,233.38,0.14,-158.62,-0.10,2685.08,5.37,32
33,Entry long,2024-10-14 12:20,Long,20517.75,4,164142,232.76,0.14,1.24,233.38,0.14,-158.62,-0.10,2685.08,5.37,32
34,Exit short,2024-10-15 17:15,Short Bracket,20443.25,4,163002,-545.24,-0.33,1.24,71.38,0.04,-544.62,-0.33,2139.84,4.28,1
34,Entry short,2024-10-15 17:10,Short,20375.25,4,163002,-545.24,-0.33,1.24,71.38,0.04,-544.62,-0.33,2139.84,4.28,1
35,Exit short,2024-10-15 19:25,Short Bracket,20340.75,4,162966,238.76,0.15,1.24,239.38,0.15,-150.62,-0.09,2378.6,4.76,6
35,Entry short,2024-10-15 18:55,Short,20370.75,4,162966,238.76,0.15,1.24,239.38,0.15,-150.62,-0.09,2378.6,4.76,6
36,Exit long,2024-10-17 12:50,Long Bracket,20524,4,163954,236.76,0.14,1.24,237.38,0.14,-12.62,-0.01,2615.36,5.23,9
36,Entry long,2024-10-17 12:05,Long,20494.25,4,163954,236.76,0.14,1.24,237.38,0.14,-12.62,-0.01,2615.36,5.23,9
37,Exit long,2024-10-17 15:00,Long Bracket,20572.75,4,164342,238.76,0.15,1.24,239.38,0.15,-226.62,-0.14,2854.12,5.71,4
37,Entry long,2024-10-17 14:40,Long,20542.75,4,164342,238.76,0.15,1.24,239.38,0.15,-226.62,-0.14,2854.12,5.71,4
38,Exit short,2024-10-21 13:15,Short Bracket,20355.75,4,163086,238.76,0.15,1.24,239.38,0.15,-4.62,0.00,3092.88,6.19,5
38,Entry short,2024-10-21 12:50,Short,20385.75,4,163086,238.76,0.15,1.24,239.38,0.15,-4.62,0.00,3092.88,6.19,5
39,Exit long,2024-10-21 16:35,Long Bracket,20460.25,4,164224,-543.24,-0.33,1.24,209.38,0.13,-542.62,-0.33,2549.64,5.10,5
39,Entry long,2024-10-21 16:10,Long,20528,4,164224,-543.24,-0.33,1.24,209.38,0.13,-542.62,-0.33,2549.64,5.10,5
40,Exit short,2024-10-23 18:20,Short Bracket,20277,4,162452,234.76,0.14,1.24,235.38,0.14,-40.62,-0.03,2784.4,5.57,2
40,Entry short,2024-10-23 18:10,Short,20306.5,4,162452,234.76,0.14,1.24,235.38,0.14,-40.62,-0.03,2784.4,5.57,2
41,Exit short,2024-10-23 20:05,Short Bracket,20104.25,4,161070,234.76,0.15,1.24,235.38,0.15,-52.62,-0.03,3019.16,6.04,2
41,Entry short,2024-10-23 19:55,Short,20133.75,4,161070,234.76,0.15,1.24,235.38,0.15,-52.62,-0.03,3019.16,6.04,2
42,Exit long,2024-10-25 15:40,Long Bracket,20587.5,4,164464,234.76,0.14,1.24,235.38,0.14,-100.62,-0.06,3253.92,6.51,0
42,Entry long,2024-10-25 15:40,Long,20558,4,164464,234.76,0.14,1.24,235.38,0.14,-100.62,-0.06,3253.92,6.51,0
43,Exit short,2024-10-25 20:45,Short Bracket,20561,4,163940,-549.24,-0.34,1.24,47.38,0.03,-548.62,-0.33,2704.68,5.41,6
43,Entry short,2024-10-25 20:15,Short,20492.5,4,163940,-549.24,-0.34,1.24,47.38,0.03,-548.62,-0.33,2704.68,5.41,6
44,Exit short,2024-10-28 20:55,Short Bracket,20490.5,4,164164,238.76,0.15,1.24,239.38,0.15,-324.62,-0.20,2943.44,5.89,39
44,Entry short,2024-10-28 17:40,Short,20520.5,4,164164,238.76,0.15,1.24,239.38,0.15,-324.62,-0.20,2943.44,5.89,39
45,Exit short,2024-10-31 12:15,Short Bracket,20367,4,162390,-547.24,-0.34,1.24,49.38,0.03,-546.62,-0.34,2396.2,4.79,13
45,Entry short,2024-10-31 11:10,Short,20298.75,4,162390,-547.24,-0.34,1.24,49.38,0.03,-546.62,-0.34,2396.2,4.79,13
46,Exit short,2024-10-31 16:05,Short Bracket,20054.25,4,160672,236.76,0.15,1.24,237.38,0.15,-98.62,-0.06,2632.96,5.27,2
46,Entry short,2024-10-31 15:55,Short,20084,4,160672,236.76,0.15,1.24,237.38,0.15,-98.62,-0.06,2632.96,5.27,2
47,Exit short,2024-10-31 18:35,Short Bracket,20049.25,4,160634,238.76,0.15,1.24,239.38,0.15,-284.62,-0.18,2871.72,5.74,11
47,Entry short,2024-10-31 17:40,Short,20079.25,4,160634,238.76,0.15,1.24,239.38,0.15,-284.62,-0.18,2871.72,5.74,11
48,Exit long,2024-11-07 17:45,Long Bracket,21181.25,4,169210,238.76,0.14,1.24,239.38,0.14,-220.62,-0.13,3110.48,6.22,11
48,Entry long,2024-11-07 16:50,Long,21151.25,4,169210,238.76,0.14,1.24,239.38,0.14,-220.62,-0.13,3110.48,6.22,11
49,Exit long,2024-11-07 20:45,Long Bracket,21221.75,4,169532,240.76,0.14,1.24,241.38,0.14,-322.62,-0.19,3351.24,6.70,23
49,Entry long,2024-11-07 18:50,Long,21191.5,4,169532,240.76,0.14,1.24,241.38,0.14,-322.62,-0.19,3351.24,6.70,23
50,Exit short,2024-11-15 16:15,Short Bracket,20613.25,4,165148,240.76,0.15,1.24,241.38,0.15,-112.62,-0.07,3592,7.18,1
50,Entry short,2024-11-15 16:10,Short,20643.5,4,165148,240.76,0.15,1.24,241.38,0.15,-112.62,-0.07,3592,7.18,1
51,Exit short,2024-11-15 18:50,Short Bracket,20465.5,4,163962,236.76,0.14,1.24,237.38,0.14,-144.62,-0.09,3828.76,7.66,10
51,Entry short,2024-11-15 18:00,Short,20495.25,4,163962,236.76,0.14,1.24,237.38,0.14,-144.62,-0.09,3828.76,7.66,10
52,Exit short,2024-11-15 19:55,Short Bracket,20417,4,163576,238.76,0.15,1.24,239.38,0.15,-16.62,-0.01,4067.52,8.14,2
52,Entry short,2024-11-15 19:45,Short,20447,4,163576,238.76,0.15,1.24,239.38,0.15,-16.62,-0.01,4067.52,8.14,2
53,Exit short,2024-11-20 16:05,Short Bracket,20584,4,164908,234.76,0.14,1.24,235.38,0.14,-260.62,-0.16,4302.28,8.60,1
53,Entry short,2024-11-20 16:00,Short,20613.5,4,164908,234.76,0.14,1.24,235.38,0.14,-260.62,-0.16,4302.28,8.60,1
54,Exit short,2024-11-20 19:45,Short Bracket,20564,4,164748,234.76,0.14,1.24,235.38,0.14,-524.62,-0.32,4537.04,9.07,16
54,Entry short,2024-11-20 18:25,Short,20593.5,4,164748,234.76,0.14,1.24,235.38,0.14,-524.62,-0.32,4537.04,9.07,16
55,Exit long,2024-11-21 15:30,Long Bracket,20810.75,4,167032,-547.24,-0.33,1.24,223.38,0.13,-546.62,-0.33,3989.8,7.98,3
55,Entry long,2024-11-21 15:15,Long,20879,4,167032,-547.24,-0.33,1.24,223.38,0.13,-546.62,-0.33,3989.8,7.98,3
56,Exit short,2024-11-21 16:40,Short Bracket,20596.25,4,164226,-545.24,-0.33,1.24,113.38,0.07,-544.62,-0.33,3444.56,6.89,2
56,Entry short,2024-11-21 16:30,Short,20528.25,4,164226,-545.24,-0.33,1.24,113.38,0.07,-544.62,-0.33,3444.56,6.89,2
57,Exit short,2024-11-27 17:00,Short Bracket,20704.5,4,165878,240.76,0.15,1.24,241.38,0.15,-394.62,-0.24,3685.32,7.37,4
57,Entry short,2024-11-27 16:40,Short,20734.75,4,165878,240.76,0.15,1.24,241.38,0.15,-394.62,-0.24,3685.32,7.37,4
58,Exit short,2024-11-29 14:40,Short Bracket,20819.5,4,166796,238.76,0.14,1.24,239.38,0.14,-122.62,-0.07,3924.08,7.85,11
58,Entry short,2024-11-29 13:45,Short,20849.5,4,166796,238.76,0.14,1.24,239.38,0.14,-122.62,-0.07,3924.08,7.85,11
59,Exit long,2024-11-29 16:40,Long Bracket,20977.5,4,167584,234.76,0.14,1.24,235.38,0.14,-100.62,-0.06,4158.84,8.32,6
59,Entry long,2024-11-29 16:10,Long,20948,4,167584,234.76,0.14,1.24,235.38,0.14,-100.62,-0.06,4158.84,8.32,6
60,Exit long,2024-12-02 15:30,Long Bracket,21060.25,4,168244,236.76,0.14,1.24,237.38,0.14,-210.62,-0.13,4395.6,8.79,14
60,Entry long,2024-12-02 14:20,Long,21030.5,4,168244,236.76,0.14,1.24,237.38,0.14,-210.62,-0.13,4395.6,8.79,14
61,Exit long,2024-12-02 17:35,Long Bracket,21219.25,4,169520,232.76,0.14,1.24,233.38,0.14,-186.62,-0.11,4628.36,9.26,4
61,Entry long,2024-12-02 17:15,Long,21190,4,169520,232.76,0.14,1.24,233.38,0.14,-186.62,-0.11,4628.36,9.26,4
62,Exit long,2024-12-04 15:10,Long Bracket,21456.25,4,171414,234.76,0.14,1.24,235.38,0.14,-74.62,-0.04,4863.12,9.73,10
62,Entry long,2024-12-04 14:20,Long,21426.75,4,171414,234.76,0.14,1.24,235.38,0.14,-74.62,-0.04,4863.12,9.73,10
63,Exit long,2024-12-06 19:05,Long Bracket,21650.5,4,172962,240.76,0.14,1.24,241.38,0.14,-182.62,-0.11,5103.88,10.21,19
63,Entry long,2024-12-06 17:30,Long,21620.25,4,172962,240.76,0.14,1.24,241.38,0.14,-182.62,-0.11,5103.88,10.21,19
64,Exit short,2024-12-09 16:25,Short Bracket,21577,4,172854,236.76,0.14,1.24,237.38,0.14,-338.62,-0.20,5340.64,10.68,51
64,Entry short,2024-12-09 12:10,Short,21606.75,4,172854,236.76,0.14,1.24,237.38,0.14,-338.62,-0.20,5340.64,10.68,51
65,Exit long,2024-12-10 15:40,Long Bracket,21546,4,172124,242.76,0.14,1.24,243.38,0.14,-190.62,-0.11,5583.4,11.17,28
65,Entry long,2024-12-10 13:20,Long,21515.5,4,172124,242.76,0.14,1.24,243.38,0.14,-190.62,-0.11,5583.4,11.17,28
66,Exit long,2024-12-11 15:45,Long Bracket,21666.5,4,173094,236.76,0.14,1.24,237.38,0.14,-28.62,-0.02,5820.16,11.64,0
66,Entry long,2024-12-11 15:45,Long,21636.75,4,173094,236.76,0.14,1.24,237.38,0.14,-28.62,-0.02,5820.16,11.64,0
67,Exit long,2024-12-11 19:00,Long Bracket,21793.5,4,174108,238.76,0.14,1.24,239.38,0.14,-176.62,-0.10,6058.92,12.12,18
67,Entry long,2024-12-11 17:30,Long,21763.5,4,174108,238.76,0.14,1.24,239.38,0.14,-176.62,-0.10,6058.92,12.12,18
68,Exit long,2024-12-11 21:15,Long Bracket,21815.75,4,174288,236.76,0.14,1.24,237.38,0.14,-52.62,-0.03,6295.68,12.59,24
68,Entry long,2024-12-11 19:15,Long,21786,4,174288,236.76,0.14,1.24,237.38,0.14,-52.62,-0.03,6295.68,12.59,24
69,Exit short,2024-12-12 16:25,Short Bracket,21717,4,173192,-545.24,-0.31,1.24,169.38,0.10,-544.62,-0.31,5750.44,11.50,2
69,Entry short,2024-12-12 16:15,Short,21649,4,173192,-545.24,-0.31,1.24,169.38,0.10,-544.62,-0.31,5750.44,11.50,2
70,Exit long,2024-12-16 17:20,Long Bracket,22043.25,4,176104,240.76,0.14,1.24,241.38,0.14,-226.62,-0.13,5991.2,11.98,8
70,Entry long,2024-12-16 16:40,Long,22013,4,176104,240.76,0.14,1.24,241.38,0.14,-226.62,-0.13,5991.2,11.98,8
71,Exit long,2024-12-16 18:55,Long Bracket,22088.25,4,176470,234.76,0.13,1.24,235.38,0.13,-32.62,-0.02,6225.96,12.45,6
71,Entry long,2024-12-16 18:25,Long,22058.75,4,176470,234.76,0.13,1.24,235.38,0.13,-32.62,-0.02,6225.96,12.45,6
72,Exit long,2024-12-16 22:00,Time Filter End,22110.5,4,177116,-233.24,-0.13,1.24,103.38,0.06,-338.62,-0.19,5992.72,11.99,20
72,Entry long,2024-12-16 20:20,Long,22139.5,4,177116,-233.24,-0.13,1.24,103.38,0.06,-338.62,-0.19,5992.72,11.99,20
73,Exit short,2024-12-17 17:05,Short Bracket,22325.25,4,178056,-547.24,-0.31,1.24,101.38,0.06,-546.62,-0.31,5445.48,10.89,9
73,Entry short,2024-12-17 16:20,Short,22257,4,178056,-547.24,-0.31,1.24,101.38,0.06,-546.62,-0.31,5445.48,10.89,9
74,Exit short,2024-12-18 20:50,Short Bracket,21999,4,176214,220.76,0.13,1.24,221.38,0.13,-130.62,-0.07,5666.24,11.33,0
74,Entry short,2024-12-18 20:50,Short,22026.75,4,176214,220.76,0.13,1.24,221.38,0.13,-130.62,-0.07,5666.24,11.33,0
75,Exit short,2024-12-20 13:05,Short Bracket,21059.25,4,168710,234.76,0.14,1.24,235.38,0.14,-76.62,-0.05,5901,11.80,4
75,Entry short,2024-12-20 12:45,Short,21088.75,4,168710,234.76,0.14,1.24,235.38,0.14,-76.62,-0.05,5901,11.80,4
76,Exit long,2024-12-20 15:45,Long Bracket,21238.75,4,170452,-543.24,-0.32,1.24,15.38,0.01,-542.62,-0.32,5357.76,10.72,1
76,Entry long,2024-12-20 15:40,Long,21306.5,4,170452,-543.24,-0.32,1.24,15.38,0.01,-542.62,-0.32,5357.76,10.72,1
77,Exit long,2024-12-20 18:25,Long Bracket,21800,4,174158,240.76,0.14,1.24,241.38,0.14,-76.62,-0.04,5598.52,11.20,2
77,Entry long,2024-12-20 18:15,Long,21769.75,4,174158,240.76,0.14,1.24,241.38,0.14,-76.62,-0.04,5598.52,11.20,2
78,Exit long,2024-12-24 18:50,Long Bracket,22001.5,4,175778,232.76,0.13,1.24,233.38,0.13,-246.62,-0.14,5831.28,11.66,20
78,Entry long,2024-12-24 17:10,Long,21972.25,4,175778,232.76,0.13,1.24,233.38,0.13,-246.62,-0.14,5831.28,11.66,20
79,Exit short,2024-12-26 15:35,Short Bracket,21992,4,175388,-549.24,-0.31,1.24,59.38,0.03,-548.62,-0.31,5282.04,10.56,39
79,Entry short,2024-12-26 12:20,Short,21923.5,4,175388,-549.24,-0.31,1.24,59.38,0.03,-548.62,-0.31,5282.04,10.56,39
80,Exit short,2024-12-27 15:35,Short Bracket,21745.25,4,174196,232.76,0.13,1.24,233.38,0.13,-140.62,-0.08,5514.8,11.03,0
80,Entry short,2024-12-27 15:35,Short,21774.5,4,174196,232.76,0.13,1.24,233.38,0.13,-140.62,-0.08,5514.8,11.03,0
81,Exit short,2024-12-27 18:20,Short Bracket,21499.25,4,172232,236.76,0.14,1.24,237.38,0.14,-350.62,-0.20,5751.56,11.50,5
81,Entry short,2024-12-27 17:55,Short,21529,4,172232,236.76,0.14,1.24,237.38,0.14,-350.62,-0.20,5751.56,11.50,5
82,Exit short,2024-12-30 14:50,Short Bracket,21371,4,171206,236.76,0.14,1.24,237.38,0.14,-198.62,-0.12,5988.32,11.98,2
82,Entry short,2024-12-30 14:40,Short,21400.75,4,171206,236.76,0.14,1.24,237.38,0.14,-198.62,-0.12,5988.32,11.98,2
83,Exit long,2024-12-31 14:05,Long Bracket,21445.75,4,172108,-543.24,-0.32,1.24,23.38,0.01,-542.62,-0.32,5445.08,10.89,9
83,Entry long,2024-12-31 13:20,Long,21513.5,4,172108,-543.24,-0.32,1.24,23.38,0.01,-542.62,-0.32,5445.08,10.89,9
84,Exit short,2025-01-02 20:00,Short Bracket,21065,4,167978,-543.24,-0.32,1.24,5.38,0.00,-542.62,-0.32,4901.84,9.80,1
84,Entry short,2025-01-02 19:55,Short,20997.25,4,167978,-543.24,-0.32,1.24,5.38,0.00,-542.62,-0.32,4901.84,9.80,1
85,Exit long,2025-01-06 12:25,Long Bracket,21720.25,4,173526,234.76,0.14,1.24,235.38,0.14,-28.62,-0.02,5136.6,10.27,2
85,Entry long,2025-01-06 12:15,Long,21690.75,4,173526,234.76,0.14,1.24,235.38,0.14,-28.62,-0.02,5136.6,10.27,2
86,Exit short,2025-01-06 20:55,Short Bracket,21672.5,4,173620,238.76,0.14,1.24,239.38,0.14,-168.62,-0.10,5375.36,10.75,9
86,Entry short,2025-01-06 20:10,Short,21702.5,4,173620,238.76,0.14,1.24,239.38,0.14,-168.62,-0.10,5375.36,10.75,9
87,Exit short,2025-01-08 13:35,Short Bracket,21296.25,4,169834,-537.24,-0.32,1.24,11.38,0.01,-536.62,-0.32,4838.12,9.68,0
87,Entry short,2025-01-08 13:35,Short,21229.25,4,169834,-537.24,-0.32,1.24,11.38,0.01,-536.62,-0.32,4838.12,9.68,0
88,Exit short,2025-01-10 15:45,Short Bracket,21090,4,168960,238.76,0.14,1.24,239.38,0.14,-138.62,-0.08,5076.88,10.15,0
88,Entry short,2025-01-10 15:45,Short,21120,4,168960,238.76,0.14,1.24,239.38,0.14,-138.62,-0.08,5076.88,10.15,0
89,Exit short,2025-01-10 17:35,Short Bracket,20909.25,4,167510,234.76,0.14,1.24,235.38,0.14,-138.62,-0.08,5311.64,10.62,1
89,Entry short,2025-01-10 17:30,Short,20938.75,4,167510,234.76,0.14,1.24,235.38,0.14,-138.62,-0.08,5311.64,10.62,1
90,Exit short,2025-01-14 14:15,Short Bracket,20974.75,4,168036,236.76,0.14,1.24,237.38,0.14,-10.62,-0.01,5548.4,11.10,3
90,Entry short,2025-01-14 14:00,Short,21004.5,4,168036,236.76,0.14,1.24,237.38,0.14,-10.62,-0.01,5548.4,11.10,3
91,Exit long,2025-01-15 16:00,Long Bracket,21346.25,4,170538,230.76,0.14,1.24,231.38,0.14,-230.62,-0.14,5779.16,11.56,1
91,Entry long,2025-01-15 15:55,Long,21317.25,4,170538,230.76,0.14,1.24,231.38,0.14,-230.62,-0.14,5779.16,11.56,1
92,Exit long,2025-01-17 15:00,Long Bracket,21571.25,4,172338,230.76,0.13,1.24,231.38,0.13,-16.62,-0.01,6009.92,12.02,0
92,Entry long,2025-01-17 15:00,Long,21542.25,4,172338,230.76,0.13,1.24,231.38,0.13,-16.62,-0.01,6009.92,12.02,0
93,Exit long,2025-01-22 15:30,Long Bracket,21948.25,4,175344,240.76,0.14,1.24,241.38,0.14,-154.62,-0.09,6250.68,12.50,15
93,Entry long,2025-01-22 14:15,Long,21918,4,175344,240.76,0.14,1.24,241.38,0.14,-154.62,-0.09,6250.68,12.50,15
94,Exit long,2025-01-22 17:35,Long Bracket,22061.5,4,176254,236.76,0.13,1.24,237.38,0.13,-102.62,-0.06,6487.44,12.97,3
94,Entry long,2025-01-22 17:20,Long,22031.75,4,176254,236.76,0.13,1.24,237.38,0.13,-102.62,-0.06,6487.44,12.97,3
