Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1,Exit long,2026-04-30 16:16,SL,27200,1,54529.5,-130.43,-0.24,0.93,7.69,0.01,-129.81,-0.24,-130.74,-0.01,3
1,Entry long,2026-04-30 16:13,LONG,27264.75,1,54529.5,-130.43,-0.24,0.93,7.69,0.01,-129.81,-0.24,-130.74,-0.01,3
2,Exit long,2026-04-30 16:16,SL,27200,1,54529.5,-130.43,-0.24,0.93,7.69,0.01,-129.81,-0.24,-260.86,-0.03,3
2,Entry long,2026-04-30 16:13,LONG,27264.75,1,54529.5,-130.43,-0.24,0.93,7.69,0.01,-129.81,-0.24,-260.86,-0.03,3
3,Exit long,2026-04-30 16:59,TP MID,27372.75,1,54502.5,242.07,0.44,0.93,242.69,0.45,-159.81,-0.29,-19.1,0.00,37
3,Entry long,2026-04-30 16:22,LONG,27251.25,1,54502.5,242.07,0.44,0.93,242.69,0.45,-159.81,-0.29,-19.1,0.00,37
4,Exit long,2026-04-30 17:37,TRAIL EXIT,27375,1,54502.5,246.57,0.45,0.93,368.19,0.68,-159.81,-0.29,227.78,0.02,75
4,Entry long,2026-04-30 16:22,LONG,27251.25,1,54502.5,246.57,0.45,0.93,368.19,0.68,-159.81,-0.29,227.78,0.02,75
5,Exit short,2026-05-04 16:08,TP MID,27854,1,55756,47.07,0.08,0.93,47.69,0.09,-26.81,-0.05,274.54,0.03,7
5,Entry short,2026-05-04 16:01,SHORT,27878,1,55756,47.07,0.08,0.93,47.69,0.09,-26.81,-0.05,274.54,0.03,7
6,Exit short,2026-05-04 16:11,TRAIL EXIT,27877,1,55756,1.07,0.00,0.93,96.69,0.17,-26.81,-0.05,275.92,0.03,10
6,Entry short,2026-05-04 16:01,SHORT,27878,1,55756,1.07,0.00,0.93,96.69,0.17,-26.81,-0.05,275.92,0.03,10
7,Exit short,2026-05-05 15:30,SL,28006.25,1,55985.5,-27.93,-0.05,0.93,38.19,0.07,-27.31,-0.05,247.68,0.02,19
7,Entry short,2026-05-05 15:11,SHORT,27992.75,1,55985.5,-27.93,-0.05,0.93,38.19,0.07,-27.31,-0.05,247.68,0.02,19
8,Exit short,2026-05-05 15:30,SL,28006.25,1,55985.5,-27.93,-0.05,0.93,38.19,0.07,-27.31,-0.05,220.06,0.02,19
8,Entry short,2026-05-05 15:11,SHORT,27992.75,1,55985.5,-27.93,-0.05,0.93,38.19,0.07,-27.31,-0.05,220.06,0.02,19
9,Exit short,2026-05-05 17:38,SL,28140.5,1,56214,-67.93,-0.12,0.93,45.19,0.08,-67.31,-0.12,151.82,0.02,44
9,Entry short,2026-05-05 16:54,SHORT,28107,1,56214,-67.93,-0.12,0.93,45.19,0.08,-67.31,-0.12,151.82,0.02,44
10,Exit short,2026-05-05 17:38,SL,28140.5,1,56214,-67.93,-0.12,0.93,45.19,0.08,-67.31,-0.12,84.2,0.01,44
10,Entry short,2026-05-05 16:54,SHORT,28107,1,56214,-67.93,-0.12,0.93,45.19,0.08,-67.31,-0.12,84.2,0.01,44
11,Exit long,2026-05-06 15:20,SL,28391.25,1,56843,-61.43,-0.11,0.93,30.19,0.05,-60.81,-0.11,22.46,0.00,10
11,Entry long,2026-05-06 15:10,LONG,28421.5,1,56843,-61.43,-0.11,0.93,30.19,0.05,-60.81,-0.11,22.46,0.00,10
12,Exit long,2026-05-06 15:20,SL,28391.25,1,56843,-61.43,-0.11,0.93,30.19,0.05,-60.81,-0.11,-38.66,0.00,10
12,Entry long,2026-05-06 15:10,LONG,28421.5,1,56843,-61.43,-0.11,0.93,30.19,0.05,-60.81,-0.11,-38.66,0.00,10
13,Exit long,2026-05-06 16:10,TP MID,28483.5,1,56899,67.07,0.12,0.93,67.69,0.12,-3.81,-0.01,28.1,0.00,2
13,Entry long,2026-05-06 16:08,LONG,28449.5,1,56899,67.07,0.12,0.93,67.69,0.12,-3.81,-0.01,28.1,0.00,2
14,Exit long,2026-05-06 16:17,TRAIL EXIT,28450.5,1,56899,1.07,0.00,0.93,99.69,0.18,-3.81,-0.01,29.48,0.00,9
14,Entry long,2026-05-06 16:08,LONG,28449.5,1,56899,1.07,0.00,0.93,99.69,0.18,-3.81,-0.01,29.48,0.00,9
15,Exit short,2026-05-08 15:59,SL,29086,1,58109.5,-63.43,-0.11,0.93,18.19,0.03,-62.81,-0.11,-34.26,0.00,3
15,Entry short,2026-05-08 15:56,SHORT,29054.75,1,58109.5,-63.43,-0.11,0.93,18.19,0.03,-62.81,-0.11,-34.26,0.00,3
16,Exit short,2026-05-08 15:59,SL,29086,1,58109.5,-63.43,-0.11,0.93,18.19,0.03,-62.81,-0.11,-97.38,-0.01,3
16,Entry short,2026-05-08 15:56,SHORT,29054.75,1,58109.5,-63.43,-0.11,0.93,18.19,0.03,-62.81,-0.11,-97.38,-0.01,3
17,Exit short,2026-05-08 16:56,SL,29166.75,1,58278,-56.43,-0.10,0.93,131.69,0.23,-55.81,-0.10,-154.12,-0.02,29
17,Entry short,2026-05-08 16:27,SHORT,29139,1,58278,-56.43,-0.10,0.93,131.69,0.23,-55.81,-0.10,-154.12,-0.02,29
18,Exit short,2026-05-08 16:56,SL,29166.75,1,58278,-56.43,-0.10,0.93,131.69,0.23,-55.81,-0.10,-210.24,-0.02,29
18,Entry short,2026-05-08 16:27,SHORT,29139,1,58278,-56.43,-0.10,0.93,131.69,0.23,-55.81,-0.10,-210.24,-0.02,29
19,Exit short,2026-05-11 15:59,TP MID,29306.25,1,58730.5,117.07,0.20,0.93,117.69,0.20,-36.81,-0.06,-93.48,-0.01,10
19,Entry short,2026-05-11 15:49,SHORT,29365.25,1,58730.5,117.07,0.20,0.93,117.69,0.20,-36.81,-0.06,-93.48,-0.01,10
20,Exit short,2026-05-11 16:02,TRAIL EXIT,29361,1,58730.5,7.57,0.01,0.93,129.19,0.22,-36.81,-0.06,-85.6,-0.01,13
20,Entry short,2026-05-11 15:49,SHORT,29365.25,1,58730.5,7.57,0.01,0.93,129.19,0.22,-36.81,-0.06,-85.6,-0.01,13
21,Exit short,2026-05-11 17:49,SL,29442.25,1,58840,-45.43,-0.08,0.93,6.69,0.01,-44.81,-0.08,-131.34,-0.01,5
21,Entry short,2026-05-11 17:44,SHORT,29420,1,58840,-45.43,-0.08,0.93,6.69,0.01,-44.81,-0.08,-131.34,-0.01,5
22,Exit short,2026-05-11 17:49,SL,29442.25,1,58840,-45.43,-0.08,0.93,6.69,0.01,-44.81,-0.08,-176.46,-0.02,5
22,Entry short,2026-05-11 17:44,SHORT,29420,1,58840,-45.43,-0.08,0.93,6.69,0.01,-44.81,-0.08,-176.46,-0.02,5
23,Exit short,2026-05-12 15:30,TP MID,29172.75,1,58437.5,91.07,0.16,0.93,91.69,0.16,-17.81,-0.03,-85.7,-0.01,17
23,Entry short,2026-05-12 15:13,SHORT,29218.75,1,58437.5,91.07,0.16,0.93,91.69,0.16,-17.81,-0.03,-85.7,-0.01,17
24,Exit short,2026-05-12 15:34,TRAIL EXIT,29206.25,1,58437.5,24.07,0.04,0.93,145.69,0.25,-17.81,-0.03,-61.32,-0.01,21
24,Entry short,2026-05-12 15:13,SHORT,29218.75,1,58437.5,24.07,0.04,0.93,145.69,0.25,-17.81,-0.03,-61.32,-0.01,21
25,Exit long,2026-05-12 16:59,SL,29005.5,1,58114,-103.93,-0.18,0.93,35.19,0.06,-103.31,-0.18,-165.56,-0.02,7
25,Entry long,2026-05-12 16:52,LONG,29057,1,58114,-103.93,-0.18,0.93,35.19,0.06,-103.31,-0.18,-165.56,-0.02,7
26,Exit long,2026-05-12 16:59,SL,29005.5,1,58114,-103.93,-0.18,0.93,35.19,0.06,-103.31,-0.18,-269.18,-0.03,7
26,Entry long,2026-05-12 16:52,LONG,29057,1,58114,-103.93,-0.18,0.93,35.19,0.06,-103.31,-0.18,-269.18,-0.03,7
27,Exit long,2026-05-12 17:14,SL,28966.75,1,58039.5,-106.93,-0.18,0.93,9.19,0.02,-106.31,-0.18,-376.42,-0.04,5
27,Entry long,2026-05-12 17:09,LONG,29019.75,1,58039.5,-106.93,-0.18,0.93,9.19,0.02,-106.31,-0.18,-376.42,-0.04,5
28,Exit long,2026-05-12 17:14,SL,28966.75,1,58039.5,-106.93,-0.18,0.93,9.19,0.02,-106.31,-0.18,-483.04,-0.05,5
28,Entry long,2026-05-12 17:09,LONG,29019.75,1,58039.5,-106.93,-0.18,0.93,9.19,0.02,-106.31,-0.18,-483.04,-0.05,5
29,Exit long,2026-05-13 16:39,TRAIL EXIT,29219.75,1,58272.5,166.07,0.28,0.93,287.69,0.49,-81.81,-0.14,-317.28,-0.03,50
29,Entry long,2026-05-13 15:49,LONG,29136.25,1,58272.5,166.07,0.28,0.93,287.69,0.49,-81.81,-0.14,-317.28,-0.03,50
30,Exit long,2026-05-13 16:53,TP MID,29301.25,1,58272.5,329.07,0.56,0.93,329.69,0.57,-81.81,-0.14,12.1,0.00,64
30,Entry long,2026-05-13 15:49,LONG,29136.25,1,58272.5,329.07,0.56,0.93,329.69,0.57,-81.81,-0.14,12.1,0.00,64
31,Exit short,2026-05-13 17:41,SL,29350,1,58671,-29.93,-0.05,0.93,107.69,0.18,-29.31,-0.05,-18.14,0.00,37
31,Entry short,2026-05-13 17:04,SHORT,29335.5,1,58671,-29.93,-0.05,0.93,107.69,0.18,-29.31,-0.05,-18.14,0.00,37
32,Exit short,2026-05-13 17:41,SL,29350,1,58671,-29.93,-0.05,0.93,107.69,0.18,-29.31,-0.05,-47.76,0.00,37
32,Entry short,2026-05-13 17:04,SHORT,29335.5,1,58671,-29.93,-0.05,0.93,107.69,0.18,-29.31,-0.05,-47.76,0.00,37
33,Exit short,2026-05-14 18:05,SL,29774.5,1,59511.5,-38.43,-0.06,0.93,55.69,0.09,-37.81,-0.06,-86.5,-0.01,36
33,Entry short,2026-05-14 17:29,SHORT,29755.75,1,59511.5,-38.43,-0.06,0.93,55.69,0.09,-37.81,-0.06,-86.5,-0.01,36
34,Exit short,2026-05-14 18:05,SL,29774.5,1,59511.5,-38.43,-0.06,0.93,55.69,0.09,-37.81,-0.06,-124.62,-0.01,36
34,Entry short,2026-05-14 17:29,SHORT,29755.75,1,59511.5,-38.43,-0.06,0.93,55.69,0.09,-37.81,-0.06,-124.62,-0.01,36
35,Exit long,2026-05-15 15:52,TP MID,29198.5,1,58360,36.07,0.06,0.93,36.69,0.06,-13.81,-0.02,-88.86,-0.01,1
35,Entry long,2026-05-15 15:51,LONG,29180,1,58360,36.07,0.06,0.93,36.69,0.06,-13.81,-0.02,-88.86,-0.01,1
36,Exit long,2026-05-15 15:55,POST-TP TRAIL,29255.5,1,58360,150.07,0.26,0.93,187.19,0.32,-13.81,-0.02,61.52,0.01,4
36,Entry long,2026-05-15 15:51,LONG,29180,1,58360,150.07,0.26,0.93,187.19,0.32,-13.81,-0.02,61.52,0.01,4
37,Exit short,2026-05-15 19:22,SL,29383,1,58561.5,-205.43,-0.35,0.93,138.19,0.24,-204.81,-0.35,-144.22,-0.01,143
37,Entry short,2026-05-15 16:59,SHORT,29280.75,1,58561.5,-205.43,-0.35,0.93,138.19,0.24,-204.81,-0.35,-144.22,-0.01,143
38,Exit short,2026-05-15 19:22,SL,29383,1,58561.5,-205.43,-0.35,0.93,138.19,0.24,-204.81,-0.35,-349.34,-0.03,143
38,Entry short,2026-05-15 16:59,SHORT,29280.75,1,58561.5,-205.43,-0.35,0.93,138.19,0.24,-204.81,-0.35,-349.34,-0.03,143
39,Exit long,2026-05-18 16:32,SL,29117.75,1,58497,-262.43,-0.45,0.93,11.19,0.02,-261.81,-0.45,-612.08,-0.06,12
39,Entry long,2026-05-18 16:20,LONG,29248.5,1,58497,-262.43,-0.45,0.93,11.19,0.02,-261.81,-0.45,-612.08,-0.06,12
40,Exit long,2026-05-18 16:32,SL,29117.75,1,58497,-262.43,-0.45,0.93,11.19,0.02,-261.81,-0.45,-874.2,-0.09,12
40,Entry long,2026-05-18 16:20,LONG,29248.5,1,58497,-262.43,-0.45,0.93,11.19,0.02,-261.81,-0.45,-874.2,-0.09,12
41,Exit long,2026-05-18 17:29,SL,28970.5,1,58159.5,-219.43,-0.38,0.93,92.69,0.16,-218.81,-0.38,-1093.94,-0.11,38
41,Entry long,2026-05-18 16:51,LONG,29079.75,1,58159.5,-219.43,-0.38,0.93,92.69,0.16,-218.81,-0.38,-1093.94,-0.11,38
42,Exit long,2026-05-18 17:29,SL,28970.5,1,58159.5,-219.43,-0.38,0.93,92.69,0.16,-218.81,-0.38,-1313.06,-0.13,38
42,Entry long,2026-05-18 16:51,LONG,29079.75,1,58159.5,-219.43,-0.38,0.93,92.69,0.16,-218.81,-0.38,-1313.06,-0.13,38
43,Exit long,2026-05-19 18:31,TP MID,28935.25,1,57454,415.57,0.72,0.93,416.19,0.72,-17.81,-0.03,-897.8,-0.09,100
43,Entry long,2026-05-19 16:51,LONG,28727,1,57454,415.57,0.72,0.93,416.19,0.72,-17.81,-0.03,-897.8,-0.09,100
44,Exit long,2026-05-19 19:10,POST-TP TRAIL,29067.5,1,57454,680.07,1.18,0.93,690.19,1.20,-17.81,-0.03,-217.42,-0.02,139
44,Entry long,2026-05-19 16:51,LONG,28727,1,57454,680.07,1.18,0.93,690.19,1.20,-17.81,-0.03,-217.42,-0.02,139
45,Exit short,2026-05-19 19:13,FV929 SL,29076.25,1,58116,-37.74,-0.06,1.24,2.88,0.00,-37.12,-0.06,-255.16,-0.03,2
45,Entry short,2026-05-19 19:11,FV929_SHORT,29058,1,58116,-37.74,-0.06,1.24,2.88,0.00,-37.12,-0.06,-255.16,-0.03,2
46,Exit long,2026-05-20 15:14,SL,29097.25,1,58220.5,-26.93,-0.05,0.93,0,0.00,-26.31,-0.05,-282.4,-0.03,1
46,Entry long,2026-05-20 15:13,LONG,29110.25,1,58220.5,-26.93,-0.05,0.93,0,0.00,-26.31,-0.05,-282.4,-0.03,1
47,Exit long,2026-05-20 15:14,SL,29097.25,1,58220.5,-26.93,-0.05,0.93,0,0.00,-26.31,-0.05,-309.02,-0.03,1
47,Entry long,2026-05-20 15:13,LONG,29110.25,1,58220.5,-26.93,-0.05,0.93,0,0.00,-26.31,-0.05,-309.02,-0.03,1
48,Exit long,2026-05-21 15:52,TP MID,29239,1,58462,15.07,0.03,0.93,15.69,0.03,-5.31,-0.01,-294.26,-0.03,1
48,Entry long,2026-05-21 15:51,LONG,29231,1,58462,15.07,0.03,0.93,15.69,0.03,-5.31,-0.01,-294.26,-0.03,1
49,Exit long,2026-05-21 15:52,TRAIL EXIT,29232,1,58462,1.07,0.00,0.93,83.69,0.14,-5.31,-0.01,-292.88,-0.03,1
49,Entry long,2026-05-21 15:51,LONG,29231,1,58462,1.07,0.00,0.93,83.69,0.14,-5.31,-0.01,-292.88,-0.03,1
50,Exit short,2026-05-21 16:15,TP MID,29239,1,58620.5,141.57,0.24,0.93,142.19,0.24,-38.81,-0.07,-151.62,-0.02,12
50,Entry short,2026-05-21 16:03,SHORT,29310.25,1,58620.5,141.57,0.24,0.93,142.19,0.24,-38.81,-0.07,-151.62,-0.02,12
51,Exit short,2026-05-21 16:17,TRAIL EXIT,29266.5,1,58620.5,86.57,0.15,0.93,208.19,0.36,-38.81,-0.07,-64.74,-0.01,14
51,Entry short,2026-05-21 16:03,SHORT,29310.25,1,58620.5,86.57,0.15,0.93,208.19,0.36,-38.81,-0.07,-64.74,-0.01,14
52,Exit short,2026-05-25 16:09,TP MID,29964,1,59974.5,45.57,0.08,0.93,46.19,0.08,-12.81,-0.02,-19.48,0.00,9
52,Entry short,2026-05-25 16:00,SHORT,29987.25,1,59974.5,45.57,0.08,0.93,46.19,0.08,-12.81,-0.02,-19.48,0.00,9
53,Exit short,2026-05-25 16:30,POST-TP TRAIL,29944.25,1,59974.5,85.07,0.14,0.93,100.19,0.17,-12.81,-0.02,65.9,0.01,30
53,Entry short,2026-05-25 16:00,SHORT,29987.25,1,59974.5,85.07,0.14,0.93,100.19,0.17,-12.81,-0.02,65.9,0.01,30
54,Exit long,2026-05-26 15:41,TP MID,29890.25,1,59756.5,23.07,0.04,0.93,23.69,0.04,-8.31,-0.01,88.66,0.01,1
54,Entry long,2026-05-26 15:40,LONG,29878.25,1,59756.5,23.07,0.04,0.93,23.69,0.04,-8.31,-0.01,88.66,0.01,1
55,Exit long,2026-05-26 15:43,POST-TP TRAIL,29911.25,1,59756.5,65.07,0.11,0.93,121.19,0.20,-8.31,-0.01,154.04,0.02,3
55,Entry long,2026-05-26 15:40,LONG,29878.25,1,59756.5,65.07,0.11,0.93,121.19,0.20,-8.31,-0.01,154.04,0.02,3
56,Exit short,2026-05-26 15:53,FV929 TRAIL,29955.25,1,59946,34.26,0.06,1.24,84.88,0.14,-17.12,-0.03,188.3,0.02,4
56,Entry short,2026-05-26 15:49,FV929_SHORT,29973,1,59946,34.26,0.06,1.24,84.88,0.14,-17.12,-0.03,188.3,0.02,4
57,Exit long,2026-05-27 15:26,SL,30200.5,1,60444.5,-44.43,-0.07,0.93,5.19,0.01,-43.81,-0.07,143.56,0.01,11
57,Entry long,2026-05-27 15:15,LONG,30222.25,1,60444.5,-44.43,-0.07,0.93,5.19,0.01,-43.81,-0.07,143.56,0.01,11
58,Exit long,2026-05-27 15:26,SL,30200.5,1,60444.5,-44.43,-0.07,0.93,5.19,0.01,-43.81,-0.07,99.44,0.01,11
58,Entry long,2026-05-27 15:15,LONG,30222.25,1,60444.5,-44.43,-0.07,0.93,5.19,0.01,-43.81,-0.07,99.44,0.01,11
59,Exit long,2026-05-27 22:18,TP MID,30104.25,1,59897.5,310.07,0.52,0.93,310.69,0.52,-143.31,-0.24,409.2,0.04,344
59,Entry long,2026-05-27 16:34,LONG,29948.75,1,59897.5,310.07,0.52,0.93,310.69,0.52,-143.31,-0.24,409.2,0.04,344
60,Exit long,2026-05-27 22:30,DAILY FLATTEN,30099,1,59897.5,299.57,0.50,0.93,330.69,0.55,-143.31,-0.24,709.08,0.07,356
60,Entry long,2026-05-27 16:34,LONG,29948.75,1,59897.5,299.57,0.50,0.93,330.69,0.55,-143.31,-0.24,709.08,0.07,356
61,Exit short,2026-05-28 15:30,SL,30092.75,1,60090.5,-95.93,-0.16,0.93,18.19,0.03,-95.31,-0.16,612.84,0.06,10
61,Entry short,2026-05-28 15:20,SHORT,30045.25,1,60090.5,-95.93,-0.16,0.93,18.19,0.03,-95.31,-0.16,612.84,0.06,10
62,Exit short,2026-05-28 15:30,SL,30092.75,1,60090.5,-95.93,-0.16,0.93,18.19,0.03,-95.31,-0.16,517.22,0.05,10
62,Entry short,2026-05-28 15:20,SHORT,30045.25,1,60090.5,-95.93,-0.16,0.93,18.19,0.03,-95.31,-0.16,517.22,0.05,10
63,Exit short,2026-05-28 16:56,SL,30185.75,1,60264,-108.43,-0.18,0.93,49.19,0.08,-107.81,-0.18,408.48,0.04,23
63,Entry short,2026-05-28 16:33,SHORT,30132,1,60264,-108.43,-0.18,0.93,49.19,0.08,-107.81,-0.18,408.48,0.04,23
64,Exit short,2026-05-28 16:56,SL,30185.75,1,60264,-108.43,-0.18,0.93,49.19,0.08,-107.81,-0.18,300.36,0.03,23
64,Entry short,2026-05-28 16:33,SHORT,30132,1,60264,-108.43,-0.18,0.93,49.19,0.08,-107.81,-0.18,300.36,0.03,23
65,Exit long,2026-05-29 16:49,TP MID,30322.75,1,60630.5,14.07,0.02,0.93,14.69,0.02,-23.31,-0.04,314.12,0.03,1
65,Entry long,2026-05-29 16:48,LONG,30315.25,1,60630.5,14.07,0.02,0.93,14.69,0.02,-23.31,-0.04,314.12,0.03,1
66,Exit long,2026-05-29 16:52,POST-TP TRAIL,30353.25,1,60630.5,75.07,0.12,0.93,136.69,0.23,-41.81,-0.07,389.5,0.04,4
66,Entry long,2026-05-29 16:48,LONG,30315.25,1,60630.5,75.07,0.12,0.93,136.69,0.23,-41.81,-0.07,389.5,0.04,4
67,Exit long,2026-05-29 18:08,TP MID,30428,1,60793.5,61.57,0.10,0.93,62.19,0.10,-82.81,-0.14,450.76,0.05,45
67,Entry long,2026-05-29 17:23,LONG,30396.75,1,60793.5,61.57,0.10,0.93,62.19,0.10,-82.81,-0.14,450.76,0.05,45
68,Exit long,2026-05-29 22:30,DAILY FLATTEN,30385.75,1,60793.5,-22.93,-0.04,0.93,102.19,0.17,-211.81,-0.35,428.14,0.04,307
68,Entry long,2026-05-29 17:23,LONG,30396.75,1,60793.5,-22.93,-0.04,0.93,102.19,0.17,-211.81,-0.35,428.14,0.04,307
69,Exit short,2026-06-02 17:01,SL,30647.75,1,61223,-73.43,-0.12,0.93,148.19,0.24,-72.81,-0.12,354.4,0.04,45
69,Entry short,2026-06-02 16:16,SHORT,30611.5,1,61223,-73.43,-0.12,0.93,148.19,0.24,-72.81,-0.12,354.4,0.04,45
70,Exit short,2026-06-02 17:01,SL,30647.75,1,61223,-73.43,-0.12,0.93,148.19,0.24,-72.81,-0.12,281.28,0.03,45
70,Entry short,2026-06-02 16:16,SHORT,30611.5,1,61223,-73.43,-0.12,0.93,148.19,0.24,-72.81,-0.12,281.28,0.03,45
71,Exit long,2026-06-04 15:48,TP MID,30276.75,1,60526,26.57,0.04,0.93,27.19,0.04,-2.81,0.00,307.54,0.03,1
71,Entry long,2026-06-04 15:47,LONG,30263,1,60526,26.57,0.04,0.93,27.19,0.04,-2.81,0.00,307.54,0.03,1
72,Exit long,2026-06-04 15:53,TRAIL EXIT,30264,1,60526,1.07,0.00,0.93,106.69,0.18,-86.31,-0.14,308.92,0.03,6
72,Entry long,2026-06-04 15:47,LONG,30263,1,60526,1.07,0.00,0.93,106.69,0.18,-86.31,-0.14,308.92,0.03,6
73,Exit long,2026-06-04 16:12,TP MID,30276.75,1,60399.5,153.07,0.25,0.93,153.69,0.25,-47.31,-0.08,461.68,0.05,4
73,Entry long,2026-06-04 16:08,LONG,30199.75,1,60399.5,153.07,0.25,0.93,153.69,0.25,-47.31,-0.08,461.68,0.05,4
74,Exit long,2026-06-04 16:25,POST-TP TRAIL,30327.25,1,60399.5,254.07,0.42,0.93,261.69,0.43,-47.31,-0.08,716.06,0.07,17
74,Entry long,2026-06-04 16:08,LONG,30199.75,1,60399.5,254.07,0.42,0.93,261.69,0.43,-47.31,-0.08,716.06,0.07,17
75,Exit short,2026-06-04 16:33,FV929 TRAIL,30331.75,1,60646.5,-18.24,-0.03,1.24,45.88,0.08,-17.62,-0.03,697.82,0.07,3
75,Entry short,2026-06-04 16:30,FV929_SHORT,30323.25,1,60646.5,-18.24,-0.03,1.24,45.88,0.08,-17.62,-0.03,697.82,0.07,3
76,Exit short,2026-06-04 18:21,SL,30469.5,1,60882.5,-57.43,-0.09,0.93,158.19,0.26,-56.81,-0.09,640.08,0.06,52
76,Entry short,2026-06-04 17:29,SHORT,30441.25,1,60882.5,-57.43,-0.09,0.93,158.19,0.26,-56.81,-0.09,640.08,0.06,52
77,Exit short,2026-06-04 18:21,SL,30469.5,1,60882.5,-57.43,-0.09,0.93,158.19,0.26,-56.81,-0.09,582.96,0.06,52
77,Entry short,2026-06-04 17:29,SHORT,30441.25,1,60882.5,-57.43,-0.09,0.93,158.19,0.26,-56.81,-0.09,582.96,0.06,52
78,Exit short,2026-06-08 15:22,SL,29587,1,59136,-38.93,-0.07,0.93,33.69,0.06,-38.31,-0.06,543.72,0.05,7
78,Entry short,2026-06-08 15:15,SHORT,29568,1,59136,-38.93,-0.07,0.93,33.69,0.06,-38.31,-0.06,543.72,0.05,7
79,Exit short,2026-06-08 15:22,SL,29587,1,59136,-38.93,-0.07,0.93,33.69,0.06,-38.31,-0.06,505.1,0.05,7
79,Entry short,2026-06-08 15:15,SHORT,29568,1,59136,-38.93,-0.07,0.93,33.69,0.06,-38.31,-0.06,505.1,0.05,7
80,Exit short,2026-06-08 16:57,SL,29661.25,1,59268.5,-54.93,-0.09,0.93,43.19,0.07,-54.31,-0.09,449.86,0.04,2
80,Entry short,2026-06-08 16:55,SHORT,29634.25,1,59268.5,-54.93,-0.09,0.93,43.19,0.07,-54.31,-0.09,449.86,0.04,2
81,Exit short,2026-06-08 16:57,SL,29661.25,1,59268.5,-54.93,-0.09,0.93,43.19,0.07,-54.31,-0.09,395.24,0.04,2
81,Entry short,2026-06-08 16:55,SHORT,29634.25,1,59268.5,-54.93,-0.09,0.93,43.19,0.07,-54.31,-0.09,395.24,0.04,2
82,Exit short,2026-06-09 15:06,SL,29746.25,1,59484,-9.43,-0.02,0.93,0,0.00,-8.81,-0.01,385.5,0.04,1
82,Entry short,2026-06-09 15:05,SHORT,29742,1,59484,-9.43,-0.02,0.93,0,0.00,-8.81,-0.01,385.5,0.04,1
83,Exit short,2026-06-09 15:06,SL,29746.25,1,59484,-9.43,-0.02,0.93,0,0.00,-8.81,-0.01,376.38,0.04,1
83,Entry short,2026-06-09 15:05,SHORT,29742,1,59484,-9.43,-0.02,0.93,0,0.00,-8.81,-0.01,376.38,0.04,1
84,Exit short,2026-06-10 15:44,SL,29045.75,1,58082,-10.43,-0.02,0.93,0,0.00,-9.81,-0.02,365.64,0.04,1
84,Entry short,2026-06-10 15:43,SHORT,29041,1,58082,-10.43,-0.02,0.93,0,0.00,-9.81,-0.02,365.64,0.04,1
85,Exit short,2026-06-10 15:44,SL,29045.75,1,58082,-10.43,-0.02,0.93,0,0.00,-9.81,-0.02,355.52,0.04,1
85,Entry short,2026-06-10 15:43,SHORT,29041,1,58082,-10.43,-0.02,0.93,0,0.00,-9.81,-0.02,355.52,0.04,1
86,Exit short,2026-06-10 16:12,SL,29162.75,1,57974.5,-351.93,-0.61,0.93,36.19,0.06,-351.31,-0.61,3.28,0.00,19
86,Entry short,2026-06-10 15:53,SHORT,28987.25,1,57974.5,-351.93,-0.61,0.93,36.19,0.06,-351.31,-0.61,3.28,0.00,19
87,Exit short,2026-06-10 16:12,SL,29162.75,1,57974.5,-351.93,-0.61,0.93,36.19,0.06,-351.31,-0.61,-348.34,-0.03,19
87,Entry short,2026-06-10 15:53,SHORT,28987.25,1,57974.5,-351.93,-0.61,0.93,36.19,0.06,-351.31,-0.61,-348.34,-0.03,19
88,Exit short,2026-06-11 16:48,TP MID,28769,1,57685.5,146.57,0.25,0.93,147.19,0.26,-198.81,-0.34,-202.08,-0.02,20
88,Entry short,2026-06-11 16:28,SHORT,28842.75,1,57685.5,146.57,0.25,0.93,147.19,0.26,-198.81,-0.34,-202.08,-0.02,20
89,Exit short,2026-06-11 16:59,POST-TP TRAIL,28636.75,1,57685.5,411.07,0.71,0.93,472.69,0.82,-198.81,-0.34,209.3,0.02,31
89,Entry short,2026-06-11 16:28,SHORT,28842.75,1,57685.5,411.07,0.71,0.93,472.69,0.82,-198.81,-0.34,209.3,0.02,31
90,Exit long,2026-06-11 17:05,FV929 TRAIL,28645.5,1,57258,31.76,0.06,1.24,139.38,0.24,-24.62,-0.04,241.06,0.02,3
90,Entry long,2026-06-11 17:02,FV929_LONG,28629,1,57258,31.76,0.06,1.24,139.38,0.24,-24.62,-0.04,241.06,0.02,3
91,Exit short,2026-06-12 16:47,TP MID,29366.75,1,59072,337.57,0.57,0.93,338.19,0.57,-146.31,-0.25,578.32,0.06,26
91,Entry short,2026-06-12 16:21,SHORT,29536,1,59072,337.57,0.57,0.93,338.19,0.57,-146.31,-0.25,578.32,0.06,26
92,Exit short,2026-06-12 16:50,TRAIL EXIT,29413,1,59072,245.07,0.41,0.93,366.69,0.62,-146.31,-0.25,823.7,0.08,29
92,Entry short,2026-06-12 16:21,SHORT,29536,1,59072,245.07,0.41,0.93,366.69,0.62,-146.31,-0.25,823.7,0.08,29
